processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
UPDATE,article,{},None,,17c00d46-fb23-4bd6-af04-5b514bb8f5f3,"update the article with id=11 setting co-author=""andrew rosenberg""",UPDATE,article,{'co-author': 'ANDREW ROSENBERG'},{'id': '11'},2,ORIGINAL
UPDATE,article,{},None,,718a4aae-4fc6-46b9-92cf-e777b49b898c,"update the article with id=11, setting the year=2007",UPDATE,article,{'year': '2007'},{'id': '11'},2,ORIGINAL
READ,pokemon,{},{},,d1512558-235f-488c-acd4-191398cb91c8,get all pokemons,READ,pokemon,{},{},0,ORIGINAL
ADD,article,{'title': 'dome: a domesticated movie experiment'},{},,2f0a1cfb-9081-4467-b0e5-e3c69e0fdb30,add an article with title='dome: a domesticated movie experiment',ADD,article,{'title': 'DoME: A Domesticated Movie Experiment'},{},1,ORIGINAL
UPDATE,article,{},None,,ef2ed68b-4a30-4337-91e6-0448c3cc55e5,"update all articles with year=3021, setting the author='bill gates'",UPDATE,article,{'author': 'Bill Gates'},{'year': '3021'},2,ORIGINAL
ADD,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,a1202b7e-47ed-41d5-aec6-f3f4f4dda753,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"{'title': 'DoME: Day of My Enlightenment', 'publisher': 'The Matrix'}",{},2,ORIGINAL
UPDATE,article,{},None,,704b7490-ea6f-4abd-973a-bf4ff5c640a5,"update article with id=2, setting publisher='the matrix'",UPDATE,article,{'publisher': 'The Matrix'},{'id': '2'},2,ORIGINAL
ADD,student,"{'name': 'daniel', 'lastname': 'burns'}",{},,9a359180-ef86-4780-ab4f-55b26dd29342,add student with name='daniel' and lastname='burns',ADD,student,"{'name': 'Daniel', 'lastname': 'Burns'}",{},2,ORIGINAL
READ,goblin,{'goblins': ''},{},,e974cb6c-b1e1-47c0-a11f-ba2c951240eb,get goblins,READ,goblins,{},{},0,ORIGINAL
DELETE,_think__Okay__let_s_see__The_user_request_is__kill_all_klingons___I_need_to_identify_the_referred_entity_class_here__The_entity_class_name_should_be_the_category_that__klingons__falls_into___First___klingons__is_a_term_that_comes_from_Star_Trek__They_are_a_fictional_race__so_they_are_a_type_of_being_or_creature__The_user_is_asking_to_kill_all_of_them__which_implies_they_are_a_group_or_species____So__the_entity_class_here_is_likely__race__or__species___But_wait__in_the_context_of_Star_Trek__Klingons_are_a_specific_species__However__the_question_is_about_the_entity_class__which_is_a_more_general_term__The_possible_entity_classes_could_be__organism____species____race___or__creature_____But_considering_that_the_user_is_referring_to_a_fictional_race__the_entity_class_might_be__race___Alternatively__if_the_system_is_looking_for_a_more_general_biological_classification__it_might_be__species___However__in_many_knowledge_bases___race__is_used_for_such_fictional_groups____Wait__but_sometimes__race__can_be_a_sensitive_term__Maybe_the_correct_term_here_is__species__as_it_s_a_biological_classification__However__in_the_context_of_Star_Trek__Klingons_are_a_species__So__the_entity_class_would_be__species_____Alternatively__the_answer_might_be__organism__as_a_broader_category__But_the_user_is_referring_to_a_specific_group__so__species__seems_more_accurate__Let_me_think_again__The_user_is_asking_to_kill_all_Klingons__which_are_a_specific_species__Therefore__the_entity_class_is__species_____think___species,{},{},,6809edcd-fcd3-4185-bbe8-2b858773665f,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
READ,,None,None,,62e92165-669a-4d2d-abd5-edc22cc457cb,list equipment,READ,equipment,{},{},0,ORIGINAL
DELETE,equipment,{'sector': 'is 'generators'},{},,1444ab15-c1e2-4464-a2fa-0d683b43646d,please delete equipment whose sector is 'generators',DELETE,equipment,{},{'sector': 'Generators'},1,ORIGINAL
READ,person,{'name': 'chuck'},{},,5a769e87-62af-4405-b6a0-8b7e8e681c7f,get all person with name chuck,READ,person,{},{'name': 'chuck'},1,ORIGINAL
DELETE,article,{'year': '2021'},{},,6b78e84d-e627-4977-9556-61ccf38bff38,delete all articles with year=2021.,DELETE,article,{},{'year': '2021'},1,ORIGINAL
READ,show,{},{},,7957c9f4-4e28-46f4-b01c-babd930f9fae,get all shows_,READ,show,{},{},0,ORIGINAL
READ,,None,None,,dc58145b-8b57-46bb-80fd-1ca4311e3627,show me all show_,READ,show,{},{},0,ORIGINAL
ADD,article,"{'v_measure': ' a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg'}",{},,2c09d9dc-c23f-42cc-85c3-a52ffff1df63,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg""",ADD,article,"{'title': 'V-measure: A conditional entropy-based external cluster evaluation measure', 'author': 'JULIA HIRSCHBERG'}",{},2,ORIGINAL
UPDATE,,None,None,,20a19285-7a12-44a0-8516-f48d95b6d087,"update article where id=11 setting co-author=""andrew rosenberg""",UPDATE,article,{'co_author': 'Andrew Rosenberg'},{'id': '11'},2,ORIGINAL
UPDATE,article,{},None,,39665b59-35d0-4384-8fe5-61a791efad12,"update the article with id=11, setting coauthor=""andrew rosenberg""",UPDATE,article,{'coauthor': 'ANDREW ROSENBERG'},{'id': '11'},2,ORIGINAL
DELETE,article,{'author': 'julia hirschberg'},{},,e3167c5d-2bb8-44b0-b164-af3eb47392e4,"delete all articles where author=""julia hirschberg""",DELETE,article,{},{'author': 'JULIA HIRSCHBERG'},1,ORIGINAL
READ,student,{'name': 'itamar'},{},,b469d1f6-53ba-459b-bf61-2f0ab40ea798,get student with name=itamar,READ,student,{},{'name': 'Itamar'},1,ORIGINAL
UPDATE,article,{},None,,5942bf90-5378-48e9-a072-0af78eb703e9,"update the article with id=1, setting the year=3021",UPDATE,article,{'year': '3021'},{'id': '1'},2,ORIGINAL
READ,article,{'year': '3021'},{},,4e789728-6697-4c18-be8a-a3a736bd33e9,get articles when year=3021,READ,article,{},{'year': '3021'},1,ORIGINAL
ADD,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,7d985edd-4844-4402-9595-b75663b9f36c,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"{'title': 'DoME: Day of My Enlightenment', 'publisher': 'The Matrix'}",{},2,ORIGINAL
UPDATE,article,{},None,,1665d65d-eb40-480c-9801-11f45c0a4464,"update article with id=2, setting year=2222",UPDATE,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
ADD,goblin,{'goblin': 'goblin'},{},,8b1a446b-43b8-46ee-8b8e-0b7d8a548835,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"{'title': 'Streaming services', 'text': 'Netflix, Amazon Prime, Disney+, Star+'}",{},2,ORIGINAL
READ,streaming,{},{},,41c15bc2-9c6c-46ef-b0d3-110a5063b3a3,get streamings,READ,streaming,{},{},0,ORIGINAL
ADD,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,e084169a-9139-402d-b4ad-84439e5d18b2,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{'name': 'Engine', 'sector': 'Generators'}",{},2,ORIGINAL
,,None,None,,332cfe7b-5ded-44bd-a2bf-197a6037755d,"list equipment, filtering by name starting with 'en'",READ,equipment,{},{'name': 'En'},1,ORIGINAL
ADD,person,{'name': 'chuck'},{},,3f890f28-a8a9-49bf-a448-75a96e9e1ef5,add person with name='chuck',ADD,person,{'name': 'chuck'},{},1,ORIGINAL
ADD,article,{'article': 'quantum'},{},,fe69a942-e581-48ee-8a1a-642cddd7f58d,add an article with title='quantum machine learning',ADD,article,{'title': 'Quantum Machine Learning'},{},1,ORIGINAL
ADD,show,{'name': 'paul di'anno'},{},,12b7d027-c403-4dd0-800c-753b2d0e9cb8,add show with name=paul di'anno,ADD,show,{'name': 'Paul Di'Anno'},{},1,ORIGINAL
READ,the,{'show': ''},{},,fb46a4a1-b274-440c-adff-c6391088c2c0,get the show_,READ,show,{},{},0,ORIGINAL
READ,the,{'shows': ''},{},,d381c850-8455-49ad-8cd6-8f777a116493,show me the shows_,READ,show,{},{},0,ORIGINAL
UPDATE,show,{},None,,38f7484b-74b4-4ac4-a3d9-dee26846f15e,show shows_,READ,show,{},{},0,ORIGINAL
READ,student,{},{},,ef8b498f-fbc7-4258-8be3-9d1f6a47e42d,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,student,{},{},,433abbfc-9403-4408-a470-e53cdd1332c1,add student joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
READ,show,{'shows': ''},{},,8b71541a-131f-4876-b449-f748f57073e9,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,class,"{'name': 'de', 'dados': ''}",{},,af785ddf-0ff8-4466-a4d5-5971c1347204,add class with name=“estrutura de dados”,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,46f89ad5-5606-4e95-a1a7-d5b28ad31e2c,add student with name joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,class,{'estrutura': 'de dados’'},{},,c7555c9c-12a7-4c30-b5da-bf97c762eff7,add class with name=‘estrutura de dados’,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,class,{'name': 'de dados'},{},,60b97120-b31f-481b-b69c-089ebe4d4bcb,add class with name=estrutura de dados,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,ce44e55e-620a-4704-a1d3-f76ba9eb81cd,"add student with name = ""joão daniel""",ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,d77ef717-ee74-494c-b51f-750e2c1ac54a,add student with name = 'joão daniel',ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joao daniel'},{},,fdfb7de0-885d-44a4-9c98-3c57baab7ff0,add student with name = 'joao daniel',ADD,student,{'name': 'Joao Daniel'},{},1,ORIGINAL
ADD,student,{'estrutura': 'de dados’'},{},,1589522d-8e21-43b8-ad65-0fd1f6c933d9,add student with name=‘estrutura de dados’,ADD,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
READ,,None,None,,3e339d22-cce2-4ce4-8775-61aedaf8e52e,"plese, show students",READ,student,{},{},0,ORIGINAL
READ,,None,None,,591128c4-a4e7-4176-b546-468bf594fbf5,would you please show students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,ea12632b-5bd2-43db-ac90-cdc3282280e5,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,a0280073-bb19-4fb2-a9d7-b284d340ffdd,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,a,{'name': 'paul dianno'},{},,9f0975c5-20ca-4a35-baca-5220c14ef430,delete a show with name=paul dianno,DELETE,show,{},{'name': 'Paul DiAnno'},1,ORIGINAL
ADD,student,{'name': 'alinson'},{},,634779ef-fb35-4b5d-8f7a-38d0eae4fea8,include student with name=alinson,ADD,student,{'name': 'Alinson'},{},1,ORIGINAL
READ,show,{'shows': ''},{},,ecf0e106-d0ed-4137-bfc2-ecd6a1dbe458,show me shows,READ,show,{},{},0,ORIGINAL
ADD,show,"{'name': 'paul di'anno', 'date': '01/27/2023'}",{},,0693809d-e4e4-4b10-97eb-5aab62472a4b,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{'name': 'Paul Di'Anno', 'date': '01/27/2023'}",{},2,ORIGINAL
UPDATE,article,{},None,,a1c991c1-a3e3-44bd-a24a-5b85b60ca8fb,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
READ,student,{'id': '4'},{},,0e1695cc-401e-40d8-a0d5-fe96f5545654,get student with id=4,READ,student,{},{'id': '4'},1,ORIGINAL
ADD,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,1d619fea-fade-4973-b8a5-07663eab4e1f,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{'name': 'Renegados', 'date': '01/28/2023', 'place': 'Centro Cultural BNB'}",{},3,ORIGINAL
ADD,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},,e9bf05ab-16a5-4448-9f05-6b10befb54fc,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{'name': 'Metallica', 'date': '02/30/2023', 'place': 'Castelao'}",{},3,ORIGINAL
DELETE,student,{},{},,1d017e07-f153-457b-baae-6946659d8e39,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
UPDATE,show,{'show': 'metallica'},{},,b29447b3-ef22-4a97-9ab9-810c36a8105b,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,95a01863-4665-4efb-8734-e04f97bf09cb,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'students;'},{},,2550d2de-b014-41ab-b522-4dfb93bd6790,create student with name=' or 1=1; drop table students; --',ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,article,{},None,,803e0ec2-4058-4a24-9407-cbdcc197f305,"update the article with id=3, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
ADD,student,{'student': 'com'},{},,fcd888cf-50cb-4b8a-9a32-d519a8058d20,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,show,{},None,,ff02bc88-b0ba-4bad-954a-7a52a80aaced,show tables,READ,tables,{},{},0,ORIGINAL
UPDATE,show,{},None,,2f70f33a-ce4b-43bf-883d-1a4c32a6719d,show skus,READ,sku,{},{},0,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,5ca66607-7c9b-4f3c-808d-a0318b98a6b2,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,elf,"{'ringtype': 'water', 'power': 'perception'}",{},,1286aa32-4b31-453d-b1e0-260a2eff77b2,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,student,{'name': 'eliakim'},{},,54f21929-7f10-4e85-855a-f78cc295eabc,include student with name=eliakim,ADD,student,{'name': 'Eliakim'},{},1,ORIGINAL
ADD,article,{'code': 'code reviews to source'},{},,aa6438e3-dd75-45e5-bf8c-24919b972ffa,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,{'title': 'CROP: Linking Code Reviews to Source Code Changes'},{},1,ORIGINAL
ADD,article,{'title': 'dealing with iot defiant components'},{},,4e425cf4-3987-4a2a-8c78-d1dfa94d7d8e,add an article with title = 'dealing with iot defiant components',ADD,article,{'title': 'Dealing with IoT Defiant Components'},{},1,ORIGINAL
DELETE,article,{'author': 'das couves'},{},,4a066a39-6839-4b93-b073-a3108e2d625d,delete all articles with author=zé das couves,DELETE,article,{},{'author': 'Zé das Couves'},1,ORIGINAL
ADD,student,{'name': 'matheus freitas'},{},,4c97c9be-ad86-4d78-ba31-6f7176dd4ea9,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{'name': 'Matheus Freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
ADD,article,{'article': 'microservices'},{},,2f342baf-2cc6-4dcd-b7f1-fba59b782557,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{'title': 'Introduction to MIcroservices', 'author': 'Chris Richardson'}",{},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},,95bad0a0-70b6-4540-982d-86dcba1367dd,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{'name': 'Data Structures', 'professor': 'José Negreiros'}",{},2,ORIGINAL
UPDATE,subject,{},None,,5fe6f578-929a-48c2-a83d-e3dc8b75e0f3,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'name': 'Linear Algebra'},2,ORIGINAL
READ,student,{},{},,e68225d0-2ee6-44da-a2ac-a4293f288dfa,get student with email=alinson.donato@gmail.com,READ,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
ADD,student,{'name': 'donato'},{},,52430447-2a88-47eb-8632-40c618ec5f9f,add student with name=donato,ADD,student,{'name': 'Donato'},{},1,ORIGINAL
UPDATE,student,{'student': 'alinson'},{},,891a5c26-c7ae-446c-9aed-77ed98782d47,update the student with name=alinson with name=alinson donato,UPDATE,student,{'name': 'Alinson Donato'},{'name': 'Alinson'},2,ORIGINAL
READ,show,{},{},,09f4227a-b9b4-4741-b973-ce934f34a408,get all shows,READ,show,{},{},0,ORIGINAL
ADD,student,{'table': 'student; --'},{},,176d6979-3385-41b8-a57f-6213e5e9b171,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENT'}",{},2,ORIGINAL
UPDATE,article,{},None,,ca9ea8d4-e8e0-4b72-93bd-6adb825480e8,"update the article with id=1, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
ADD,student,{'name': 'robert'); drop table students; --'},{},,abe11148-d0a0-4ef8-aa62-99ad1330c346,"create student with name=""robert'); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'student': 'com'},{},,25d888fd-11a3-4b5f-8a6f-065937bd2882,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'database': 'MANAGEDSYS_WEB'}",{},2,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest'}",{},,71d84869-3c10-4c60-90ec-08127e7c057e,add elf with name='galadriel' and type='forest',ADD,elf,"{'name': 'Galadriel', 'type': 'Forest'}",{},2,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'age': '1247', 'power': 'perception'}",{},,b6a6d300-d85a-4a5e-b2a9-86bcff1c21f6,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'power': 'Perception'}",{},4,ORIGINAL
READ,student,{'name': 'eliakim'},{},,ab3c310d-41a0-46a7-911d-d1947afe0b54,get student with name=eliakim',READ,student,{},{'name': 'Eliakim'},1,ORIGINAL
READ,,None,None,,377f49f8-fd28-46b2-b847-c1eeff04913a,list students,READ,student,{},{},0,ORIGINAL
UPDATE,article,{},None,,702e8f50-49a8-4b95-bdf3-ccc85d061dce,"update the article with id=4, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
UPDATE,article,{},None,,da726caf-5fc1-4f4d-b319-8d006c861be6,"update the article with id=1, setting the year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
ADD,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern code review'},{},,f8e5f095-2bbe-4e42-8a3e-8cccf7fc73e6,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,{'title': 'Behind the intents: An in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
READ,student,{},{},,0107b05a-7def-4c28-85f2-6c261a2e186c,show me all student,READ,student,{},{},0,ORIGINAL
UPDATE,article,{},None,,47f31932-9396-4eaa-8894-6329b7baebf0,"update the article with id=7, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
READ,subject,{},{},,641e400b-5dfd-4c76-8983-0b3d2f8624aa,get subject,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,af784f62-d4f6-4f9e-bec8-f8b23bc7dffc,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'id': '3'},2,ORIGINAL
UPDATE,student,{},None,,4ebc9030-e7e0-4e92-898d-6f06d80b3915,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
ADD,student,{'name': 'donato'},{},,582a31fa-b936-4c45-844b-0294ecf26401,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{'name': 'Donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,1d4baaa8-4585-4ca5-be3f-934f6a9c341f,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{'name': 'or 1=1)', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,9526a64b-dd63-4d2c-8f20-6ad2bb4f3d9a,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,article,"{'simulation': '', 'benchmark': ''}",{},,501f289c-e5a8-4e9c-96df-ff927902482f,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{'title': 'Experimental framework, Simulation, Benchmark'}",{},1,ORIGINAL
UPDATE,article,{},None,,59c84e6a-d4c4-4196-baa7-47441c111421,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,{'author': 'Zé das Couves'},{'id': '2'},2,ORIGINAL
ADD,student,"{'name': 'robert', 'table': 'students; --'}",{},,6ac67206-d068-4271-ab9a-8626be7f3d88,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'_': 'com'},{},,bcb5679e-8eec-430e-972e-a418fe506c00,create student with email=amg@gmail.com,ADD,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
ADD,sk,{'name': 'john doe'},{},,2b958b73-9e2c-475f-84d7-5de6581b8695,add sku with name='john doe',ADD,sku,{'name': 'John Doe'},{},1,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,49e6b985-04ab-495a-adf9-7481df2de462,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,f3831192-b1a2-4f4f-b0ac-f192086aafe9,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ring': 'type='Water' and power='Perception'}",{},4,ORIGINAL
ADD,student,{'name': 'anderson'},{},,c09f8aa7-8a12-45a3-bd61-73f5504c927a,include student with name=anderson,ADD,student,{'name': 'Anderson'},{},1,ORIGINAL
ADD,article,{},{},,52bc7e9e-c6c8-46da-9d33-26e18235c4f6,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
DELETE,article,{'year': '2018'},{},,fd7f3f49-42b0-4d5b-9cfa-544a60cb8a6f,delete all articles with year=2018.,DELETE,article,{},{'year': '2018'},1,ORIGINAL
UPDATE,article,{},None,,c7657091-e03d-4619-9e85-b57e03e8e3e9,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,{'author': 'Adrilene Fonseca'},{'id': '5'},2,ORIGINAL
UPDATE,article,{},None,,0ee9f591-ad03-4eec-8dac-6f1de54711f0,"update the article with id=6, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
ADD,article,{'author': 'chris richardson'},{},,f01a0b97-ebd7-4ea9-a563-5a816a33c797,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{'title': 'Building Microservices: Using an API Gateway', 'author': 'Chris Richardson'}",{},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},,00d14b41-c27a-432b-a29d-5fd69b3ccfe6,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{'name': 'Data Structures', 'professor': 'Ana Luiza'}",{},2,ORIGINAL
ADD,subject,"{'name': 'linear algebra', 'professor': 'thelmo pontes'}",{},,890748f2-e51f-4867-a7c8-1e16c0de77fa,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{'name': 'Linear Algebra', 'professor': 'Telmo Pontes'}",{},2,ORIGINAL
UPDATE,subject,{},None,,cbf7cd3f-af05-4bb1-8e48-029770c7876a,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
READ,subject,{},{},,64eb7c8a-7992-4220-85a1-09ea0dbbf270,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,the,{},None,,71b3d809-c199-413d-9b02-694377ae6032,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,the,{},None,,45d5c70f-1571-49f8-8fa0-a64ede80c754,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,5d0ea552-f1f2-4f4c-a852-5b74398244ca,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,subject,{},None,,b136fb82-3a1b-42b6-be8d-e0492afbbf3e,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
ADD,subject,{'name': 'brazilian history'},{},,880075a2-5629-4dc4-8245-76dbc272a0e4,add a subject with name='brazilian history',ADD,subject,{'name': 'Brazilian History'},{},1,ORIGINAL
READ,subject,{},{},,4833e9df-3cf8-48e5-8775-5054cf4ba864,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,3e1d6593-6657-490f-a3b6-b95bad9c9398,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{'main_reference': 'to 'Brasil, uma História'}",{'id': '4'},2,ORIGINAL
READ,pizza,{},{},,57e78864-988f-4699-9702-f393d1403540,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,pizza,{'flavour': 'pepperoni'},{},,16c1be25-436e-4f61-bb04-6b7cba5025f5,add a pizza with flavour='pepperoni',ADD,pizza,{'flavour': 'pepperoni'},{},1,ORIGINAL
UPDATE,show,{},None,,8c091d16-f2b3-40cb-a62d-08fdad30d991,show pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,ice,"{'cream': 'with', 'flavour': 'vanilla'}",{},,b39d63d6-b452-46d3-b1d7-c9ee79a13a5f,add a ice cream with flavour=vanilla,ADD,ice_cream,{'flavour': 'vanilla'},{},1,ORIGINAL
UPDATE,show,{},None,,a0af0e76-7a78-40b3-ae4b-5ae77da8c162,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,ice,{'cream': ''},{},,74766681-c8ca-49c8-a4ef-ea7e6130340c,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,student,{'name': 'sergio'},{},,9f54c3b3-3914-4173-835a-f5e705afc00a,add student with name=sergio,ADD,student,{'name': 'Sergio'},{},1,ORIGINAL
