processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
ADD,2023,{'2023': 'dome'},{},,20e25be2-059e-4e45-9172-bdc3a181ea5c,"add an article with title='dome: a reference architecture', and year = 2023",ADD,article,"{'title': 'DoME: A Reference Architecture', 'year': '2023'}",{},2,ORIGINAL
READ,article,{},{},,1e1fd509-143e-47a6-96c1-066af1ce6c36,get all articles,READ,article,{},{},0,ORIGINAL
ADD,article,"{'title': 'another article', 'author': 'author'}",{},,e36c42bb-6c27-4dfa-82c1-487cb90c3657,"add article with title='another article', and author='charles bronson'",ADD,article,"{'title': 'Another Article', 'author': 'Charles Bronson'}",{},2,ORIGINAL
READ,article,{},{},,db7f8385-7aa3-496d-ae05-a2cd8d5b90e7,show me all articles,READ,article,{},{},0,ORIGINAL
UPDATE,article,{'author': 'author'},{'id': 'id'},,e5329b4d-4d70-4350-8f35-ff76ba3ad377,"update the article with id=1, setting the author='madona'",UPDATE,article,{'author': 'Madona'},{'id': '1'},2,ORIGINAL
DELETE,article,{},{},,edeff154-5609-4327-9eda-abd1fa1219aa,i want you to show me all articles,READ,article,{},{},0,ORIGINAL
ADD,quantum_factoring_algorithm,"{'title': 'experiment', 'experimental_demonstration': 'experiment', ''': 'shor'}",{},,a7196210-9d21-4cdd-8f8c-03de5249d276,"add a new article with title ""experimental demonstration of shor's quantum factoring algorithm using qubits""",ADD,article,{'title': 'Experimental demonstration of Shor's quantum factoring algorithm using qubits'},{},1,ORIGINAL
READ,article,{},{},,f1474527-df66-42d1-8ee3-e776486b932b,show all articles,READ,article,{},{},0,ORIGINAL
UPDATE,article,"{'id': 'id', 'article': 'shor'}",{},,8fd994b8-6a04-4400-a6ff-20ecadf9983e,"update article with id = 2, but now i want to set title as 'experimental demonstration of shor's quantum factoring algorithm using qubits'",UPDATE,article,{'title': 'Experimental demonstration of Shor's quantum factoring algorithm using qubits'},{'id': '2'},2,ORIGINAL
ADD,Quantum_machine_learning,{''': 'quantum'},{},,9e6dd3ff-678f-4fed-b06a-cf222c962472,add a new article with title 'quantum machine learning',ADD,article,{'title': 'Quantum Machine Learning'},{},1,ORIGINAL
READ,article,{},{},,fdc763ec-a861-4c1c-a1d0-c476bbc63351,show me articles,READ,article,{},{},0,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,ec74596c-605d-42db-a2c6-575a6fcc4ed6,"update the article with id 3, but now i want to set its year=2022",UPDATE,article,{'year': '2022'},{'id': '3'},2,ORIGINAL
READ,article,{},{},,2c2fcb90-7046-4f24-a810-e37ed7c51b1a,show articles,READ,article,{},{},0,ORIGINAL
ADD,Futuro_deletado,"{'title': 'title', 'deletado': 'deletado'}",{},,a89e7fae-b765-4b9b-82a5-c4e79b78a788,add a new article with title='futuro deletado,ADD,article,{'title': 'futuro deletado'},{},1,ORIGINAL
DELETE,article,{'title': 'futuro deletado'},{},,9231e248-bbcc-41be-8a38-502f52a4fd97,delete all articles with title='futuro deletado',DELETE,article,{},{'title': 'futuro deletado'},1,ORIGINAL
READ,blockages,{},{},,a7255605-f748-478e-b2f8-fb165f29b3e9,get blockages,READ,blockages,{},{},0,ORIGINAL
ADD,222_road__km_13,{'km': '222 road'},{},,5bc2ed2e-6b4b-43a1-a354-0acad02f0792,"add a blockade with the localization ’222 road, km 13’",ADD,blockade,"{'localization': '222 road, km 13'}",{},1,ORIGINAL
READ,blockages,{},{},,dd66d570-b3d1-4696-a64c-2e7fa83a73a8,show me all blockages,READ,blockages,{},{},0,ORIGINAL
READ,blockade,{},{},,de69bee1-5fe2-42ca-98f4-f7dc9065d67e,show me all blockades,READ,blockade,{},{},0,ORIGINAL
ADD,222_road__km_13,"{'localization': '222 road, km 13', 'type': 'localization', 'partial_blockade': 'localization'}",{},,bbcc9889-1c85-4c0f-80a0-53827b87031b,"add a blockade with the localization ’222 road, km 13’, and type='partial blockade'",ADD,blockade,"{'localization': '222 road, km 13', 'type': 'partial blockade'}",{},2,ORIGINAL
READ,blockade,{},{},,3816e5be-6c86-4df1-ac7d-21ab7c910037,get blockades,READ,blockade,{},{},0,ORIGINAL
ADD,116_road__km_105,"{'localization': '116 road, km 105', 'type': 'localization', 'partial_blockade': 'localization'}",{},,43ad2b0d-3583-4831-ab09-b84cf0fd1694,"add a blockade with the localization ’116 road, km 105’, and type='partial blockade'",ADD,blockade,"{'localization': '116 road, km 105', 'type': 'partial blockade'}",{},2,ORIGINAL
ADD,atom,{'title': 'title'},{},,272452ef-057c-456c-8a9b-5cfe34c4e510,add article with title 'shor's quantum',ADD,article,{'title': 'Shor's Quantum'},{},1,ORIGINAL
ADD,alves,"{'student': 'student', 'name': 'name'}",{},,acaf8303-de58-460c-84df-1bbd8638f0ca,add a student with name='mariana alves',ADD,student,{'name': 'Mariana Alves'},{},1,ORIGINAL
READ,st,{'students': 'students'},{},,656d24ba-ddfe-4746-be8f-248c8682d5fc,show me all students,READ,student,{},{},0,ORIGINAL
READ,aritcles,{'aritcles': 'aritcles'},{},,c1ccd57d-7863-43a2-bd71-0d513efebd92,show me all aritcles,READ,aritcles,{},{},0,ORIGINAL
,,None,None,,d6bd90c8-0e7f-495c-9551-6da6adc86dee,showme all articles,READ,article,{},{'showme': 'all articles'},1,ORIGINAL
ADD,adobe_free,"{'title': 'title', 'cautious_adaptation': 'title', 'defiant_components': 'title'}",{},,f40bf2cc-6559-4097-a868-2e39758e926f,add an article with title='cautious adaptation of defiant components',ADD,article,{'title': 'Cautious Adaptation of Defiant Components'},{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,5635849c-d00b-4b11-9197-ee2150144b4e,"update the article with id=6, setting the year=2019",UPDATE,article,{'year': '2019'},{'id': '6'},2,ORIGINAL
READ,article,{},{},,0565ead6-3da4-4845-b0ee-73f2a5b6915c,retrieve articles,READ,article,{},{},0,ORIGINAL
,,None,None,,6e758715-a5b8-43b8-bb55-d5e37660d17c,view articles,READ,article,{},{},0,ORIGINAL
,,None,None,,e59a51fb-eb74-48bf-aee8-550e199372f0,present me the list of articles,READ,article,{},{'list': 'articles'},1,ORIGINAL
DELETE,article,{'year': 'year'},{},,34e27b8d-a5a3-40b4-9c48-eaaea017e105,delete all articles with year=2019,DELETE,article,{},{'year': '2019'},1,ORIGINAL
ADD,pokemon,{'name': 'name'},{},,1c7468d4-2c5e-4d83-a51f-24e3fc1afe19,"please, add a pokemon with name=""pikachu""",ADD,pokemon,{'name': 'Pikachu'},{},1,ORIGINAL
READ,pokemon,{},{},,62bc0bc2-f792-46bd-967b-9af45489807c,get pokemon,READ,pokemon,{},{},0,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,8a32d4ac-fb56-4aed-b291-5744d28388f6,"update the pokemon with name ""pikachu"" and set its type=""electric""",UPDATE,pokemon,{'type': 'Electric'},{'name': 'pikachu'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,602d2187-b223-4cff-a93b-3954b794e1dd,"update a pokemon with name=""pikachu"" by adding ""evolve_to""=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,0a321e5c-6d46-4ce4-b1a6-e1a701899190,"update a pokemon with name=""pikachu"" by setting ""evolve_to""=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,5fc5fd94-b5be-4df2-8b64-ed34a051805e,"update the pokemon with name=""pikachu"", setting ""evolve_to""=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,c72d9de2-1ef1-4a1e-9657-cc5a419aaf12,"update a pokemon with name=""pikachu"" by setting evolve_to=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,fc490ff5-cf3a-4c75-aa87-d8d687823d6b,"update the pokemon with name=""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{},None,,ee278f56-4687-4a43-ad2d-ae225a865fe9,"update the pokemon with name=""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{},None,,f6de1f92-4291-405a-8416-c22569885a54,"update the pokemon with name ""pikachu"", setting evolve_to=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,{},None,,b3d385ab-642c-4fa9-a5e0-8dc35943f232,"update the pokemon with name ""pikachu"", setting evolveto=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,"{'name': 'name', 'pokemon': 'pikachu'}",{},,bb050f32-80ee-4497-9e95-dd2ad180ddc8,"update the pokemon with name=""pikachu"", setting the evolveto=""raichu""",UPDATE,pokemon,{'evolveto': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
UPDATE,pokemon,"{'evolveto': 'evolveto', 'raichu': 'evolveto'}",{'id': 'id'},,d776d06f-27ca-43de-b32a-aa4a7514254a,"update the pokemon with id=1, setting the evolveto=""raichu""",UPDATE,pokemon,{'evolveto': 'Raichu'},{'id': '1'},2,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,db3ec854-e987-4ccd-b6ad-905b981f9ab8,"update the pokemon with name=""pikachu"", setting the evolution=""raichu""",UPDATE,pokemon,{'evolution': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
READ,pokemon,{'name': 'name'},{},,59cdc374-5a06-4e14-ae18-6e970010784b,"get pokemon with name=""pikachu""",READ,pokemon,{},{'name': 'Pikachu'},1,ORIGINAL
READ,pokemon,{'name': 'name'},{},,e6844433-5baf-42a8-9cdf-e067c5e44a6c,get pokemon with name pikachu,READ,pokemon,{},{'name': 'Pikachu'},1,ORIGINAL
ADD,eevee,"{'pokemon': 'pokemon', 'name': 'name', 'eevee': 'eevee'}",{},,8ea2f63c-40c0-4720-87b6-3d312d82d180,"add a pokemon with name=""eevee"" and type=""normal""",ADD,pokemon,"{'name': 'Eevee', 'type': 'Normal'}",{},2,ORIGINAL
READ,pokemon,{},{},,815d66ee-de1e-495a-ba9d-9da1bad8fab9,view pokemon,READ,pokemon,{},{},0,ORIGINAL
READ,pokemon,{},{},,d9f5af2b-e6de-49e1-9a65-a2e0ff17688b,show me all pokemon,READ,pokemon,{},{},0,ORIGINAL
DELETE,pokemon,{'name': 'name'},{},,a87910d3-6934-4e50-a875-34ecd44554ca,"delete the pokemon with name=""eevee""",DELETE,pokemon,{},{'name': 'Eevee'},1,ORIGINAL
READ,pokemon,{},{},,576d2fff-6d3c-44af-a069-94a1cf102353,get pokemons,READ,pokemon,{},{},0,ORIGINAL
READ,article,{},{},,ba13a228-0422-4b1a-91f5-1d15a4fb883a,show me all article,READ,article,{},{},0,ORIGINAL
ADD,dragonfly,{'title': 'title'},{},,b94a70e9-b977-4e48-aa2a-7d4859c27e8b,"add an article with title ""dragonfly""",ADD,article,{'title': 'Dragonfly'},{},1,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,933c37b8-5891-40ef-94f3-abb1a0931904,"update the article with id=7, setting the year=2020.",UPDATE,article,{'year': '2020'},{'id': '7'},2,ORIGINAL
UPDATE,article,{'year1': 'year1'},{'id': 'id'},,0232d2bf-ee4c-4cae-acb7-97498af6dbaf,"update the article with id=7, setting the year1=2020",UPDATE,article,{'year1': '2020'},{'id': '7'},2,ORIGINAL
DELETE,article,{'year': 'year'},{},,d40d4dcd-a127-4fd7-8967-9277596844e9,delete all articles with year=2020,DELETE,article,{},{'year': '2020'},1,ORIGINAL
,,None,None,,65c8290e-c54f-4ad6-bd03-b5690ea7fece,"i would like to add an article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",ADD,article,"{'name': 'advances in natural language processing', 'author': 'JULIA HIRSCHBERG and CHRISTOPHER D. MANNING'}",{},2,ORIGINAL
ADD,Advances_in_Natural_Language_Processing,"{'article': 'article', 'manning': 'advances'}",{},,6857ebbe-7829-4790-ad79-d8708020730c,"add article named ""advances in natural language processing"" and author=julia hirschberg and christopher d. manning",ADD,article,"{'name': 'advances in natural language processing', 'author': 'JULIA HIRSCHBERG and CHRISTOPHER D. MANNING'}",{},2,ORIGINAL
,,None,None,,4e1009af-bc70-420f-bf3c-ab1ed3b86605,"i would like to add an article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",ADD,article,"{'name': 'Advances in natural language processing', 'author': 'JULIA HIRSCHBERG', 'co_author': 'CHRISTOPHER D. MANNING'}",{},3,ORIGINAL
ADD,Advances_in_Natural_Language_Processing,"{'article': 'article', 'name': 'name', 'manning': 'advances'}",{},,2a05fbc3-0d1f-49f4-a06e-d1955c4001f3,"add article with name ""advances in natural language processing"" and author=julia hirschberg and co-author= christopher d. manning",ADD,article,"{'name': 'Advances in natural language processing', 'author': 'JULIA HIRSCHBERG', 'co_author': 'CHRISTOPHER D. MANNING'}",{},3,ORIGINAL
ADD,advances_in_natural_language_processing,"{'article': 'article', 'name': 'name', 'manning': 'advances'}",{},,fc5dbcc1-4526-497d-9283-86be67b5ebe9,"add an article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",ADD,article,"{'name': 'Advances in natural language processing', 'author': 'JULIA HIRSCHBERG', 'co_author': 'CHRISTOPHER D. MANNING'}",{},3,ORIGINAL
ADD,advances_in_natural_language_processing,"{'article': 'article', 'name': 'name', 'manning': 'advances'}",{},,8aa37221-0a44-42ff-8e1e-ce3746da54bd,"add article with name ""advances in natural language processing"", author=julia hirschberg, co-author= christopher d. manning",ADD,article,"{'name': 'Advances in natural language processing', 'author': 'JULIA HIRSCHBERG', 'co_author': 'CHRISTOPHER D. MANNING'}",{},3,ORIGINAL
READ,authors,{'authors': 'authors'},{},,b6e746b2-6814-47e9-8160-84c762c30225,show me all authors,READ,authors,{},{},0,ORIGINAL
ADD,Dome__A_Reference_Architecture,"{'title': 'title', ''': 'dome'}",{},,bd10d73f-e58e-4063-a285-1fc58fa04c81,add an article with title='dome: a reference architecture',ADD,article,{'title': 'DoME: A Reference Architecture'},{},1,ORIGINAL
READ,article,{},{},,d1ae7c46-7ac7-4fa9-b18e-28ffc1647aed,show me article,READ,article,{},{},0,ORIGINAL
UPDATE,article,{'year': 'year'},{'id': 'id'},,870d6b79-5790-4db6-95a8-52063d93ffd7,update the article with id=8 setting the year=2015,UPDATE,article,{'year': '2015'},{'id': '8'},2,ORIGINAL
UPDATE,article,"{'setting': 'name='', 'title': 'title', 'advances': 'advances', 'natural_language': 'natural language'}",{'id': 'id'},,776416c3-611b-4c24-85a0-bf017af5de58,"update the article with id=8 setting name="""" and title=""advances in natural language processing""",UPDATE,article,"{'name': '', 'title': 'Advances in natural language processing'}",{},2,ORIGINAL
UPDATE,article,{'setting': 'title='advances in natural language processing'},{'id': 'id'},,5102255c-d853-4a5b-9ae1-7001d6530d59,"update the article with id=8 setting title=""advances in natural language processing""",UPDATE,article,{'title': 'Advances in natural language processing'},{'id': '8'},2,ORIGINAL
READ,2015,"{'articles': 'articles', 'year': 'year'}",{},,78c82742-136a-4dc2-8ca4-46b3b83853d1,show me articles with year=2015,READ,article,{},{'year': '2015'},1,ORIGINAL
UPDATE,article,"{'title': 'title', 'advances': 'advances', 'natural_language': 'natural language'}",{'id': 'id'},,1224c60c-6cb6-452b-9326-038a2787c139,"update the article with id=8 setting the title=""advances in natural language processing""",UPDATE,article,{'title': 'Advances in natural language processing'},{'id': '8'},2,ORIGINAL
READ,yaer,{'articles': 'articles'},{},,accb26e9-1034-4922-bb41-91a4b6e875e8,show me articles where yaer=2015,READ,article,{},{},0,ORIGINAL
READ,2015,"{'articles': 'articles', 'year': 'year'}",{},,496664ac-e339-4475-9c12-30afe33821aa,show me articles where year=2015,READ,article,{},{'year': '2015'},1,ORIGINAL
DELETE,article,{'attribute': 'name'},{},,67773a1e-c811-4091-ad32-7afd3d66ec67,delete the attribute name  from article,DELETE,attribute,{},{'attribute': 'name'},1,ORIGINAL
DELETE,article,{'name': 'name'},{},,00cc7fdf-4719-4220-8239-9eb3497817ef,delete name from article,DELETE,article,{},{'name': 'article'},1,ORIGINAL
UPDATE,article,{'name': 'name'},{'id': 'id'},,d3659216-3c03-44bf-a2cf-ffbfd40ee3a6,"update the article with id=8 setting the name=""""",UPDATE,article,{'name': ''},{'id': '8'},2,ORIGINAL
UPDATE,article,{'name': 'name'},{'id': 'id'},,7e5a47da-29f0-414d-92d6-2d278725f1aa,"update the article with id=8 setting the name="" """,UPDATE,article,{'name': ' '},{'id': '8'},2,ORIGINAL
UPDATE,article,{'name': 'name'},{'id': 'id'},,2127c6c2-5fa8-4d54-bb60-0e1b7de2d85e,"update the article with id=8 setting the name=a""""",UPDATE,article,{'name': 'a'},{'id': '8'},2,ORIGINAL
UPDATE,article,{'name': 'name'},{'id': 'id'},,af3381b6-3588-449d-a534-d7d3b6a07ef3,update the article with id=8 setting the name=null,UPDATE,article,{'name': 'null'},{'id': '8'},2,ORIGINAL
UPDATE,article,{'name': 'name'},{'id': 'id'},,bb4c32a5-79da-4ac0-8d07-4de10fb27b92,update the article with id=8 deleting the name,UPDATE,article,{'name': ''},{'id': '8'},2,ORIGINAL
DELETE,article,{'id': 'id'},{},,c576f7f1-9272-4010-b5aa-f502ce43d83d,delete the article with id=9,DELETE,article,{},{'id': '9'},1,ORIGINAL
ADD,experimental_framework,"{'name': 'name', 'rescue': 'name', 'operations': 'operations', 'natural_disaster': 'natural disaster', 'keywords': 'name', 'experimental_framework': 'experimental framework', 'simulation': 'simulation', 'benchmark': 'simulation'}",{},,e9419a9a-a7c8-47f3-ba0c-b973b446570c,"add a article with name ""experimental framework to simulate rescue operations after a natural disaster"" and keywords= experimental framework, simulation, benchmark",ADD,article,"{'name': 'Experimental Framework to Simulate Rescue Operations after a Natural Disaster', 'keywords': 'Experimental framework, Simulation, Benchmark'}",{},2,ORIGINAL
UPDATE,experimental_framework__simulation__benchmark,"{'experimental_framework': 'simulation', 'benchmark': 'simulation', 'year': 'year'}",{'article': 'name'},,884b9b83-506e-4053-835a-e4fef2cf32a2,"update the article with name ""experimental framework, simulation, benchmark"" setting year=2020",UPDATE,article,{'year': '2020'},"{'name': 'Experimental framework, Simulation, Benchmark'}",2,ORIGINAL
UPDATE,experimental_framework_to_simulate_rescue_operations_after_a_natural_disaster,{'setting': 'year=2020'},"{'name': 'name', 'experimental_framework': 'experimental framework', 'rescue': 'name', 'operations': 'operations', 'natural_disaster': 'natural disaster'}",,a53d0548-22a5-4cc0-a289-69351cb10a2a,"update the article with name ""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",UPDATE,article,{'year': '2020'},{'name': 'Experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
UPDATE,experimental_framework,{},None,,0be65ee0-06aa-4d8a-9d43-2573ced402dd,"update the article with name=""experimental framework to simulate rescue operations after a natural disaster"" setting year=2020",UPDATE,article,{'year': '2020'},{'name': 'Experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
UPDATE,experimental_framework,{'natural_disaster': 'year=2020'},"{'name': 'name', 'rescue': 'name', 'operations': 'operations'}",,b8808059-c0f4-44d4-b809-f990666a0f36,update the article with name=experimental framework to simulate rescue operations after a natural disaster setting the year=2020,UPDATE,article,{'year': '2020'},{'name': 'Experimental framework to simulate rescue operations after a natural disaster'},2,ORIGINAL
UPDATE,year_2020,{},None,,3f7bc604-74f5-4344-8f57-bba3798f16fe,"update the article with keywords ""experimental framework, simulation, benchmark"" setting the year=2020",UPDATE,article,{'year': '2020'},"{'keywords': 'Experimental framework, Simulation, Benchmark'}",2,ORIGINAL
READ,2013,"{'articles': 'articles', 'year': 'year'}",{},,c7c3c03f-4cd1-4766-ac75-3b7058b3245e,show me articles where year > 2013,READ,article,{},{'year': '2013'},1,ORIGINAL
READ,2015,"{'articles': 'articles', 'year': 'year'}",{},,77a5d422-06ee-4fa9-af6a-edfadbe82b70,show me articles where year != 2015,READ,article,{},{'year': '2015'},1,ORIGINAL
READ,article,{'id': 'id'},{},,92de7cbe-9d89-4845-bf10-4d8eaa319726,show articles with id > 6,READ,article,{},{'id': '6'},1,ORIGINAL
READ,article,{'id': 'id'},{},,98c2f0b5-ce01-49e5-a9eb-edaa24b725cf,show me articles with id=9,READ,article,{},{'id': '9'},1,ORIGINAL
READ,article,{'id': 'id'},{},,35713034-4adf-4a1d-9a7d-627022cb605a,show me article where id > 6,READ,article,{},{'id': '6'},1,ORIGINAL
READ,article,{'id': 'id'},{},,38aea71b-1731-4f7e-a461-aece82019d33,show me article where id = 6,READ,article,{},{'id': '6'},1,ORIGINAL
READ,article,{'id': 'id'},{},,ded56258-1aab-4dc8-9182-086c4a9d5fa8,show me article where id=9,READ,article,{},{'id': '9'},1,ORIGINAL
READ,article,{'id': 'id'},{},,63ece951-a155-4ce8-b9d4-a6924f8ddefc,show me article where id=10,READ,article,{},{'id': '10'},1,ORIGINAL
ADD,city,"{'name': 'name', 'city': 'fortaleza'}",{},,54e94a98-3c69-4c8a-a278-0ba0a0569742,add city with name=fortaleza and state=ceará,ADD,city,"{'name': 'Fortaleza', 'state': 'Ceará'}",{},2,ORIGINAL
ADD,germany,"{'city': 'city', 'name': 'name', 'germany': 'berlin'}",{},,ce4677df-d8e5-4c78-9bf5-f8b9ffdeb6dc,"add city with name=berlin, country=germany, population=3.645 million",ADD,city,"{'name': 'Berlin', 'country': 'Germany', 'population': '3.645 million'}",{},3,ORIGINAL
READ,city,{},{},,8ac10d3e-fea6-4506-96f5-814192e323cf,show me city,READ,city,{},{},0,ORIGINAL
DELETE,city,{},{},,2f07d4f5-56a8-47a4-8f19-52964a2f3644,delete all cities,DELETE,city,{},{},0,ORIGINAL
DELETE,city,{'id': 'id'},{},,0e2395fe-4969-43ab-8b59-028390926bdd,delete city where id=1 and id=2,DELETE,city,{},{'id': '1'},1,ORIGINAL
DELETE,city,{'city': 'city'},{},,0fa48ee3-fb97-405b-b40a-368261dc10c5,delete city where id-2,DELETE,city,{},{},0,ORIGINAL
DELETE,city,{'id': 'id'},{},,5958a9cf-53ac-424d-be3e-732d3fa04ee7,delete city where id=2,DELETE,city,{},{'id': '2'},1,ORIGINAL
ADD,teste,{'city': 'number'},{},,8628cd9a-6230-441d-87d3-71aac20ac120,add city with name= teste and number=1,ADD,city,"{'name': 'teste', 'number': '1'}",{},2,ORIGINAL
ADD,teste,{'city': 'number=2'},{},,4d40d978-692c-452f-af44-1d74af6e430e,add city with name= teste and number=2,ADD,city,"{'name': 'teste', 'number': '2'}",{},2,ORIGINAL
DELETE,city,"{'name': 'name', 'teste': 'name'}",{},,0464fe13-e851-429c-86b5-560d7e4cb50f,delete city where name=teste,DELETE,city,{},{'name': 'teste'},1,ORIGINAL
DELETE,city,{'city': 'city'},{},,ab113c63-bafa-4a8a-8c3c-307644a05071,"delete city where name=""teste""",DELETE,city,{},{'name': 'teste'},1,ORIGINAL
DELETE,city,{'city': 'city'},{},,b804d014-fde8-4342-9ae5-b610c8a3e0d2,delete city where number=1,DELETE,city,{},{'number': '1'},1,ORIGINAL
DELETE,city,"{'name': 'name', 'teste': 'name'}",{},,c76e1336-6528-4c38-a52b-9b297841895d,delete all city with name=teste,DELETE,city,{},{'name': 'teste'},1,ORIGINAL
DELETE,city,"{'name': 'name', 'teste': 'name'}",{},,fa212e10-1c7e-469a-bb0d-d57f66e7a6f7,"delete all city with name=""teste""",DELETE,city,{},{'name': 'teste'},1,ORIGINAL
DELETE,city,{'number': 'number'},{},,5de08123-711c-42e8-ac09-1943fa423f71,delete all city where number=1,DELETE,city,{},{'number': '1'},1,ORIGINAL
DELETE,city,{'id': 'id'},{},,3416c288-9742-4ba5-985a-54ccab4c2d10,delete city where id=4,DELETE,city,{},{'id': '4'},1,ORIGINAL
DELETE,city,{'name': 'name'},{},,efe52428-9716-4c7e-8f5f-4f4c2df9debd,delete city where name=fortaleza,DELETE,city,{},{'name': 'Fortaleza'},1,ORIGINAL
ADD,city,"{'name': 'name', 'city': 'fortaleza'}",{},,fc431626-2303-47f4-9128-d5801e271f90,add city with name fortaleza and state=ceará,ADD,city,"{'name': 'Fortaleza', 'state': 'Ceará'}",{},2,ORIGINAL
ADD,city,"{'name': 'name', 'city': 'fortaleza'}",{},,88e63434-d2f8-4588-83e1-311c7b859da9,"add city with name ""fortaleza"" and state=ceará",ADD,city,"{'name': 'Fortaleza', 'state': 'Ceará'}",{},2,ORIGINAL
DELETE,city,{'city': 'city'},{},,4abe92a3-2fca-48f2-a25e-ba99c7aba441,delete city where state=ceará,DELETE,city,{},{'state': 'Ceará'},1,ORIGINAL
DELETE,city,{'city': 'city'},{},,3372b0ee-94de-4984-8a14-0a2cc970ae9f,"delete city where state=""ceará""",DELETE,city,{},{'state': 'Ceará'},1,ORIGINAL
READ,pokemon,{},{},,6986377e-c6f1-4876-8e14-49e356d39480,show pokemons,READ,pokemon,{},{},0,ORIGINAL
DELETE,city,{'city': 'city'},{},,adbb556d-0266-48a3-91d1-aafc9959f404,"delete city where name=""fortaleza""",DELETE,city,{},{'name': 'Fortaleza'},1,ORIGINAL
READ,pokemon,{},{},,24569f78-9755-4965-9b35-152d2130a2b0,show me pokemons,READ,pokemon,{},{},0,ORIGINAL
READ,city,{},{},,98252c33-81e0-4306-949d-d128376d944d,get city,READ,city,{},{},0,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,38e89641-4881-4bca-95ec-b6be7880dcdf,"update a pokemon with name=""pikachu"" by setting evolve to=""raichu""",UPDATE,pokemon,{'evolve_to': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
DELETE,city,{'city': 'city'},{},,e2f1d9e5-ce32-41a1-8532-554df689e986,delete city where id=8,DELETE,city,{},{'id': '8'},1,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,ff06331a-e35c-4463-aad7-1b5ae1fd4466,"update a pokemon with name=""pikachu"" by setting evolvution =""raichu""",UPDATE,pokemon,{'evolvution': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
DELETE,city,"{'name': 'name', 'fortaleza': 'name'}",{},,aadefe79-73c8-435a-8ef2-0ea0758f64c7,delete all city where name=fortaleza,DELETE,city,{},{'name': 'Fortaleza'},1,ORIGINAL
UPDATE,pokemon,{'pokemon': 'pikachu'},{'name': 'name'},,542ce8b9-9e15-4774-9856-1b12ef6ff19f,"update a pokemon with name=""pikachu"" by setting evolution to=""raichu""",UPDATE,pokemon,{'evolution': 'Raichu'},{'name': 'Pikachu'},2,ORIGINAL
READ,pokemon,{},{},,f5d8228e-3d15-4532-91ff-160ca142a6c9,view all pokemons,READ,pokemon,{},{},0,ORIGINAL
READ,pokemon,{},{},,b6b44821-d1d3-4521-82d1-f33f8bc9d09c,view the pokemon,READ,pokemon,{},{},0,ORIGINAL
