processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
UPDATE,article,{'circulation': '10000'},{'id': '2'},,bd3f7707-1538-435d-b129-43e2539c0e38,"update article with id=2, setting circulation=10000",UPDATE,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
ADD,student,"{'name': 'daniel', 'lastname': 'burns'}",{},,6c10a939-ebdc-46a6-ae8e-a4352f99fcb8,add student with name='daniel' and lastname='burns',ADD,student,"{'name': 'Daniel', 'lastname': 'Burns'}",{},2,ORIGINAL
ADD,title,{'title': 'goblin'},{},,b62675b9-bd50-4169-94e8-30b95fcfb182,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,goblin,"{'title': 'Streaming services', 'text': 'Netflix, Amazon Prime, Disney+, Star+'}",{},2,ORIGINAL
READ,goblin,{'goblins': ''},{},,30f4284f-7b4b-4232-8c22-19d26ac43745,list my goblins,READ,goblins,{},{},0,ORIGINAL
READ,goblin,{'goblins': ''},{},,6dbd1fc1-e313-4ca2-b9ec-975b731db99a,get goblins,READ,goblins,{},{},0,ORIGINAL
READ,streaming,{},{},,8c772da2-dede-44f2-a3c6-84a5b3b9feda,get streamings,READ,streaming,{},{},0,ORIGINAL
ADD,klingon,{'klingon': 'klingon'},{},,5a780b5c-0b72-4df6-897b-3bcc0d93a2fc,add klingon with name='gowron',ADD,klingon,{'name': 'gowron'},{},1,ORIGINAL
DELETE,klingons,{},{},,977830c4-aa8a-4c4e-9be2-05fc32ec28ed,kill all klingons,DELETE,klingon,{},{},0,ORIGINAL
ADD,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,30944e93-3e35-41be-9e67-b23705d24cfd,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{'name': 'Engine', 'sector': 'Generators'}",{},2,ORIGINAL
ADD,equipment,"{'sector': 'metal shaping', 'manager': 'anderson smith'}",{},,cc521de4-a866-47e4-ae11-be5591252dcc,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{'name': 'Furnace', 'sector': 'Metal shaping', 'manager': 'Anderson Smith'}",{},3,ORIGINAL
READ,equipment,{},{},,75677a41-03c6-4aaa-828a-a4ed9c83c486,list equipment,READ,equipment,{},{},0,ORIGINAL
,,None,None,,1508d737-6710-4fdd-9265-a694dcc76bfa,"list equipment, filtering by name starting with 'en'",READ,equipment,{},{'name': 'En'},1,ORIGINAL
UPDATE,equipment,{},None,,7fe6f19f-9d66-495a-85e0-62c8c6c5b185,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,{'manager': 'Jane Cooper'},{'name': 'Furnace'},2,ORIGINAL
DELETE,equipment,{'sector': 'is 'generators'},{},,c7cc6b1a-3e49-44d0-ba4d-a1da82c30100,please delete equipment whose sector is 'generators',DELETE,equipment,{},{'sector': 'Generators'},1,ORIGINAL
ADD,person,{'name': 'chuck'},{},,4130f5c6-0f5c-4724-a8d1-a3f123b55f3b,add person with name='chuck',ADD,person,{'name': 'chuck'},{},1,ORIGINAL
READ,person,{},{},,4ce0c1f5-7129-42fd-bc50-a9374414219d,get all persons,READ,person,{},{},0,ORIGINAL
READ,person,{'name': 'chuck'},{},,5c7ebeb0-ee95-4a59-8340-b0ee037ba634,get all person with name chuck,READ,person,{},{'name': 'chuck'},1,ORIGINAL
ADD,article,{'title': 'quantum machine learning'},{},,21887a4e-dd09-4119-ad09-0517b7c11355,add an article with title='quantum machine learning',ADD,article,{'title': 'Quantum Machine Learning'},{},1,ORIGINAL
UPDATE,article,{'year': '2021'},{'id': '1'},,f618c7ce-ee07-4efc-9433-bb4b7eb70f3b,"update the article with id=1, setting the year=2021.",UPDATE,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
DELETE,article,{'year': '2021'},{},,904fa86e-c732-4b15-af69-0e8cb4d93cde,delete all articles with year=2021.,DELETE,article,{},{'year': '2021'},1,ORIGINAL
ADD,show,{'name': 'paul di'anno'},{},,a89b2c32-8dca-4cf0-928e-b4dd66b4377c,add show with name=paul di'anno,ADD,show,{'name': 'Paul Di'Anno'},{},1,ORIGINAL
READ,results,{'results': ''},{},,fcb082b7-e8e3-43d1-980a-930e2f276d3e,show me the results,READ,results,{},{},0,ORIGINAL
READ,show,{},{},,a5268826-c324-4875-a193-3bc8d45b8a37,get all shows_,READ,show,{},{},0,ORIGINAL
READ,,None,None,,626dc17f-6a09-4da5-83ca-4e82ab3ce2c2,get the show_,READ,show,{},{},0,ORIGINAL
READ,show,{'shows': ''},{},,b44c3929-43e2-4d81-9c29-79905d6d66ad,show me all shows_,READ,show,{},{},0,ORIGINAL
READ,a,{'show': 'me all show_'},{},,92d5dcec-d031-421e-907b-55722681688c,show me all show_,READ,show,{},{},0,ORIGINAL
READ,show,{'shows': ''},{},,f09438e5-da92-4cfc-94cc-013a228bf587,show me the shows_,READ,show,{},{},0,ORIGINAL
DELETE,show,{'shows': ''},{},,bf15b3ac-3a3b-447d-8d2f-88b0193d1a0d,show shows_,READ,show,{},{},0,ORIGINAL
READ,student,{},{},,6324b785-0547-48ba-9304-63a2267e309b,show students or whatever,READ,student,{},{},0,ORIGINAL
ADD,student,{},{},,1c952e29-76aa-4902-9d25-6aede53d40e2,add student joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
READ,show,{'shows': ''},{},,3f84ccbb-c3f2-4102-be89-9c69ae4c76e0,show me all shows,READ,show,{},{},0,ORIGINAL
ADD,class,{'name': 'estrutura de dados”'},{},,3e0943e2-4c86-419a-ba0c-e395485531a5,add class with name=“estrutura de dados”,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,90b0c051-491a-43c3-877b-c6005705a67a,add student with name joão daniel,ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,class,{'name': 'estrutura de dados’'},{},,bb32bbd2-0368-4e70-bbe2-92d7e1d0b408,add class with name=‘estrutura de dados’,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,estrutura_de_dados,{'name': 'estrutura de dados'},{},,9ce875ec-d324-41f4-ae79-cff3dbdf17cd,add class with name=estrutura de dados,ADD,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,8bb49a5c-7a8f-410c-adb2-d8d2ef9efaf5,"add student with name = ""joão daniel""",ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joão daniel'},{},,099727a1-52f8-4d4d-b921-e1b8ce0a6b6e,add student with name = 'joão daniel',ADD,student,{'name': 'João Daniel'},{},1,ORIGINAL
ADD,student,{'name': 'joao daniel'},{},,18b7ed08-9d10-4bc9-9ddb-3676e2d0052e,add student with name = 'joao daniel',ADD,student,{'name': 'Joao Daniel'},{},1,ORIGINAL
READ,student,{},{},,bef81211-2393-4ce4-a137-2b9b67ed701f,would you please show students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,1032a8d8-4c2d-454d-a12d-5dd6b425353c,would you please show me students,READ,student,{},{},0,ORIGINAL
READ,student,{},{},,50880074-bfed-4fce-b5f5-12958a8e5d0e,would you please show me all students you have,READ,student,{},{},0,ORIGINAL
DELETE,show,{'name': 'paul dianno'},{},,dbd3df7d-db9d-40e3-ad0c-b171191ac4c5,delete a show with name=paul dianno,DELETE,show,{},{'name': 'Paul DiAnno'},1,ORIGINAL
ADD,student,{'name': 'alinson'},{},,fd255e94-80a0-47cc-9090-59d12863105f,include student with name=alinson,ADD,student,{'name': 'Alinson'},{},1,ORIGINAL
READ,show_me_shows,{'shows': ''},{},,42c11691-e327-460f-b36a-be5eedd93e95,show me shows,READ,show,{},{},0,ORIGINAL
ADD,show,"{'name': 'paul di'anno', 'date': '01/27/2023'}",{},,31982b60-7fc2-426b-b1f0-6a4ef2c71fb5,add a show with name = paul di'anno and date = 01/27/2023,ADD,show,"{'name': 'Paul Di'Anno', 'date': '01/27/2023'}",{},2,ORIGINAL
UPDATE,article,{},None,,ae0438bf-139f-472d-bae3-93c10eec4336,"update the article with id=4, setting the email=alinson.donato@gmail.com",UPDATE,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
READ,student,{'id': '4'},{},,3f625902-3d6a-45d9-af53-a3425204de2b,get student with id=4,READ,student,{},{'id': '4'},1,ORIGINAL
ADD,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,b2f3a692-3d74-4a36-a340-b6d174b7c1d7,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",ADD,show,"{'name': 'Renegados', 'date': '01/28/2023', 'place': 'Centro Cultural BNB'}",{},3,ORIGINAL
READ,student,{},{},,aebd5598-40d8-40c3-8e8a-f5bb30399f61,get student with email=alinson.donato@gmail.com,READ,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
UPDATE,student,{},None,,a248c0bf-f645-45e8-bd3c-cea2e2a72991,"update the student with id=4, setting the email=alinson.donato@gmail.com",UPDATE,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
ADD,metallica,"{'show': 'name', 'metallica': 'metallica'}",{},,dd5f4e8b-ba2b-408a-8e2f-56f61356dd12,"add show with name = metallica, and date = 02/30/2023 and place = castelao",ADD,show,"{'name': 'Metallica', 'date': '02/30/2023', 'place': 'Castelao'}",{},3,ORIGINAL
ADD,student,{'name': 'donato'},{},,84f46e92-b03b-4db8-b601-60c92f0995fa,add student with name=donato,ADD,student,{'name': 'Donato'},{},1,ORIGINAL
ADD,student,{'name': 'donato'},{},,a492acc5-81a9-41c1-8763-2833ec6f9b11,"add student with name=donato, email=alinson.donato@prf.gov.br",ADD,student,"{'name': 'Donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
DELETE,student,{},{},,ccb9c4ff-d5eb-4aa9-bd97-f54e01bd6daa,delete the student with email=alinson.donato@prf.gov.br,DELETE,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
UPDATE,student,{'student': 'alinson'},{},,09c1aad3-5e8f-4c07-a41b-41d6e0d53e2a,update the student with name=alinson with name=alinson donato,UPDATE,student,{'name': 'Alinson Donato'},{'name': 'Alinson'},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,986d924a-d1fa-42d4-8de8-1166f5f60321,"create student with name="" or 1=1); drop table students; --""",ADD,student,"{'name': 'or 1=1)', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,metallica,{},None,,7ae27873-ef11-4520-9788-27b117f5d83a,"update a show with name metallica, replace date with 10/22/2024",UPDATE,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
READ,show,{},{},,1e9c8da7-b047-408b-8ba8-215c6a7f1413,get all shows,READ,show,{},{},0,ORIGINAL
ADD,student,{'table': 'students; --'},{},,4f100723-0d11-4a92-b73f-59860a013ba4,"create student with name="" or 1=1}; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'students; --'},{},,2e3eedde-c769-498f-a7c9-7f8113c3792b,"create student with name=""' or 1=1; drop table students; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'table': 'student; --'},{},,75c211ab-29d2-43ac-abd3-574ef5644dea,"create student with name=""' or 1=1; drop table student; --""",ADD,student,"{'name': '1=1', 'table': 'STUDENT'}",{},2,ORIGINAL
ADD,article,"{'title': 'experimental framework', 'simulation': '', 'benchmark': ''}",{},,7e9e72ff-e5f9-4bf8-921b-12e412714756,"add an article with title='experimental framework, simulation, benchmark'",ADD,article,"{'title': 'Experimental framework, Simulation, Benchmark'}",{},1,ORIGINAL
ADD,student,{'table': 'students; --'},{},,4334dd6c-076c-426b-83ba-dc0622b0bb37,create student with name=' or 1=1; drop table students; --',ADD,student,"{'name': '1=1', 'table': 'STUDENTS'}",{},2,ORIGINAL
UPDATE,article,{'year': '2020'},{'id': '1'},,4dcdcbdc-df34-478d-97fe-1f158d2b1ff4,"update the article with id=1, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,article,{'author': 'zé das couves'},{'id': '2'},,0365afa6-749e-43a3-8d19-b5bd1e53d3fb,"update the article with id=2, setting the
author='zé das couves'",UPDATE,article,{'author': 'Zé das Couves'},{'id': '2'},2,ORIGINAL
UPDATE,article,{'year': '2020'},{'id': '3'},,20329f6f-b69b-40a2-b88b-071dad5b1a8d,"update the article with id=3, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
ADD,student,{'name': 'robert'); drop table students; --'},{},,d4c9364f-ca57-4535-9a56-7f8f6ca52701,"create student with name=""robert'); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,"{'name': 'robert', 'table': 'students; --'}",{},,8e76da60-d0e4-414a-87fb-86effc14517b,"create student with name=""robert' and 1=1); drop table students; --""",ADD,student,"{'name': 'Robert', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,student,{'student': 'com'},{},,069a5471-3788-4e2e-9a31-4fddb866a3af,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'table': 'STUDENTS'}",{},2,ORIGINAL
ADD,managedsys_web,{'managedsys_web': 'com'},{},,8df7da6c-f533-41df-8a95-9dd07c12ad79,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",ADD,student,"{'email': 'alinson.donato@gmail.com', 'database': 'MANAGEDSYS_WEB'}",{},2,ORIGINAL
ADD,student,{'_': 'com'},{},,d12f6f78-de82-4a01-89f4-e1ca86efde0c,create student with email=amg@gmail.com,ADD,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
,,None,None,,1bb49038-ec74-45c0-968c-e21463e24f95,show tables,READ,tables,{},{},0,ORIGINAL
ADD,sku,{'name': 'john doe'},{},,b5a01259-469a-4567-ba2a-0e099b7b62ed,add sku with name='john doe',ADD,sku,{'name': 'John Doe'},{},1,ORIGINAL
DELETE,sku,{'show': 'skus'},{},,b6eb649d-1412-4153-bde2-e44c0f8bf840,show skus,READ,sku,{},{},0,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest'}",{},,c1a692d8-7eda-452d-9e02-1891602059ed,add elf with name='galadriel' and type='forest',ADD,elf,"{'name': 'Galadriel', 'type': 'Forest'}",{},2,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,07bbdaba-16a3-49bc-b790-a0a62e2e03d3,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},,ad269764-bf9f-4ae9-bc60-b4105110ee39,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
ADD,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},,80bf4962-9010-44ee-8619-d5e3cf651a38,"add elf with name='galadriel', type='forest', age='1247', power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'power': 'Perception'}",{},4,ORIGINAL
ADD,elf,{'elf': 'galadriel'},{},,5281f2a4-8f38-4bdb-a5c3-5c1c6fc70b8f,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ring': 'type='Water' and power='Perception'}",{},4,ORIGINAL
ADD,elf,"{'ringtype': 'water', 'power': 'perception'}",{},,391c39ec-5092-47b7-baeb-c2b685ee02a6,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",ADD,elf,"{'name': 'Galadriel', 'type': 'Forest', 'age': '1247', 'ringtype': 'Water', 'power': 'Perception'}",{},5,ORIGINAL
READ,eliakim,{'name': 'eliakim'},{},,5f5d03cc-4f92-43f8-9e2a-69947cbd0208,get student with name=eliakim',READ,student,{},{'name': 'Eliakim'},1,ORIGINAL
ADD,student,{'name': 'anderson'},{},,01e5df0c-fbcc-43ea-8622-83253b3bf65f,include student with name=anderson,ADD,student,{'name': 'Anderson'},{},1,ORIGINAL
ADD,eliakim,{'name': 'eliakim'},{},,4a283645-c5a5-41e3-bb59-4089020d658f,include student with name=eliakim,ADD,student,{'name': 'Eliakim'},{},1,ORIGINAL
READ,student,{},{},,1c6931ae-758a-4512-bc7e-1728ec5dc7c4,list students,READ,student,{},{},0,ORIGINAL
ADD,article,{},{},,ac74592f-9109-4831-80b1-21abc474ae0e,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',ADD,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
ADD,article,"{'title': 'linking code reviews to source', 'code': 'reviews to source code changes'}",{},,a9665d5e-e52c-4850-be6b-46157d7d155c,add an article with title = 'crop: linking code reviews to source code changes',ADD,article,{'title': 'CROP: Linking Code Reviews to Source Code Changes'},{},1,ORIGINAL
UPDATE,article,{'year': '2018'},{'id': '4'},,93bb0cad-da79-42bb-baf3-bdc0f06a260d,"update the article with id=4, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
DELETE,article,{'year': '2018'},{},,45aa6945-952a-478b-8cff-04e176fd3015,delete all articles with year=2018.,DELETE,article,{},{'year': '2018'},1,ORIGINAL
ADD,iot_defiant_components,{'title': 'dealing with iot defiant components'},{},,55d32cbe-5281-45b7-9039-e756b9b449a0,add an article with title = 'dealing with iot defiant components',ADD,article,{'title': 'Dealing with IoT Defiant Components'},{},1,ORIGINAL
UPDATE,article,{'year': '2020'},{'id': '1'},,a3ab7d2a-2e69-40dc-b6b7-0d6fc42a5cba,"update the article with id=1, setting the year=2020",UPDATE,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
UPDATE,article,{'author': 'adrilene fonseca'},{'id': '5'},,c5e32629-1f49-470a-8f35-62adfe7996b4,"update the article with id=5, setting the author='adrilene fonseca'",UPDATE,article,{'author': 'Adrilene Fonseca'},{'id': '5'},2,ORIGINAL
DELETE,article,{'author': 'zé das couves'},{},,3568fd89-52ce-453e-91e8-9bc648484194,delete all articles with author=zé das couves,DELETE,article,{},{'author': 'Zé das Couves'},1,ORIGINAL
ADD,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern code review'},{},,5d8d2cf3-7dbd-4a11-a13d-6f0768a7a452,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',ADD,article,{'title': 'Behind the intents: An in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
UPDATE,article,{'year': '2020'},{'id': '6'},,4e837c2c-ba9e-4df1-b52a-993310ee39aa,"update the article with id=6, setting the
year=2020",UPDATE,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
ADD,student,{'name': 'matheus freitas'},{},,6cdb205f-53f5-4763-8ca8-f1169c6a4525,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",ADD,student,"{'name': 'Matheus Freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
READ,st,{'student': ''},{},,902d299f-bedc-4ef9-8421-7f9a20996def,show me all student,READ,student,{},{},0,ORIGINAL
ADD,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},,f17d1d49-a955-4573-b5cf-13c013b808ab,"add an article with title=building microservices: using an api gateway, author=chris richardson",ADD,article,"{'title': 'Building Microservices: Using an API Gateway', 'author': 'Chris Richardson'}",{},2,ORIGINAL
ADD,article,"{'title': 'introduction to microservices', 'author': 'chris richardson'}",{},,a0d2a262-d1d8-4b5c-9786-e55a2c16f88d,"add an article with title=introduction to microservices, author=chris richardson",ADD,article,"{'title': 'Introduction to MIcroservices', 'author': 'Chris Richardson'}",{},2,ORIGINAL
UPDATE,article,{'year': '2018'},{'id': '7'},,a20e65c7-0822-4030-b464-3460980ad72a,"update the article with id=7, setting the year=2018",UPDATE,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},,608b5007-3bf2-416a-9103-218f4fea3872,"add a subject with name=""data structures"" and professor=""ana luiza""",ADD,subject,"{'name': 'Data Structures', 'professor': 'Ana Luiza'}",{},2,ORIGINAL
ADD,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},,921c084d-fdea-4c86-9c09-94e8399f4cd1,"add a subject with name=""data structures"" and professor=""josé negreiros""",ADD,subject,"{'name': 'Data Structures', 'professor': 'José Negreiros'}",{},2,ORIGINAL
READ,subject,{},{},,5c0a3c4c-1ae9-4a5c-adb6-e23b59aeb05b,get subject,READ,subject,{},{},0,ORIGINAL
ADD,subject,"{'name': 'linear algebra', 'professor': 'thelmo pontes'}",{},,66f09df1-cbb1-4da7-8cb6-1449eb538444,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",ADD,subject,"{'name': 'Linear Algebra', 'professor': 'Telmo Pontes'}",{},2,ORIGINAL
DELETE,person,{},{},,97ec6414-6859-46fb-aaf5-d7cb1b83f764,delete person Alice,DELETE,person,{},{'name': 'Alice'},1,SYNTHETIC
UPDATE,subject,{'professor': 'thelmo pontes'},{'name': 'linear algebra'},,fe132f1a-ee73-4cf8-8062-fe2c89d3e018,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'name': 'Linear Algebra'},2,ORIGINAL
UPDATE,subject,{'professor': 'thelmo pontes'},{'id': '3'},,3280e9aa-5819-4c3b-af50-058019324a70,"update the subject with id=3, setting professor=""thelmo pontes""",UPDATE,subject,{'professor': 'Thelmo Pontes'},{'id': '3'},2,ORIGINAL
UPDATE,subject,{},None,,febe14d3-13d6-4ba5-ac06-6e9e985e8c20,"update the subject where name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
READ,subject,{},{},,1cf080c1-fe39-4574-b723-ee4ebf1e4e38,get subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,0bcc57a6-d438-4f02-a400-19e6e58f9478,"update the subject with name=""data structures"", setting semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,subject,{},None,,d24325a5-d526-4410-8d47-803863bc4295,"update the subject where name=""data structures"", settingthe semester=""2023.1""",UPDATE,subject,{},{},0,ORIGINAL
UPDATE,subject,{},None,,af3c80e9-ab67-4822-bd01-6e51d2435397,"update the subject where name=""data structures"", setting the semester=""2023.1""",UPDATE,subject,{'semester': '2023.1'},{'name': 'Data Structures'},2,ORIGINAL
UPDATE,subject,{},None,,8008a594-2a1e-4a41-943b-e00d66e9829b,"update the subject where semester=""2023.1"", setting name=""data structures""",UPDATE,subject,{'name': 'Data Structures'},{'semester': '2023.1'},2,ORIGINAL
ADD,subject,{'name': 'brazilian history'},{},,564d66b6-8c9a-4eb9-aee2-d7c192e1de00,add a subject with name='brazilian history',ADD,subject,{'name': 'Brazilian History'},{},1,ORIGINAL
READ,a,{'subjects': ''},{},,5f1575ff-20c1-4ef6-91ef-49dd6ad1bd3f,get all subjects,READ,subject,{},{},0,ORIGINAL
UPDATE,subject,{'main_reference': 'to 'brasil'},{'id': '4'},,e349682c-6f01-40fc-826b-60c753cd9f6a,"update subject with id=4, setting the main reference to 'brasil, uma história'",UPDATE,subject,"{'main_reference': 'to 'Brasil, uma História'}",{'id': '4'},2,ORIGINAL
READ,pizza,{},{},,68eacd04-0290-4a61-affc-535715a3c204,get pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,pizza,{'flavour': 'pepperoni'},{},,a810b7ec-a80a-4296-bd5f-77cae10fb1b2,add a pizza with flavour='pepperoni',ADD,pizza,{'flavour': 'pepperoni'},{},1,ORIGINAL
DELETE,show,{'pizzas': ''},{},,46dc4076-d837-4359-ad6b-6d09c0fd4bd6,show pizzas,READ,pizza,{},{},0,ORIGINAL
ADD,ice,{'flavour': 'vanilla'},{},,19122240-c14c-4bf5-b2ab-486dd7ce82a7,add a ice cream with flavour=vanilla,ADD,ice_cream,{'flavour': 'vanilla'},{},1,ORIGINAL
DELETE,show,{'ice': 'creams'},{},,3ad48132-a789-4dba-a1bf-e5225b2e1733,show ice creams,READ,ice_cream,{},{},0,ORIGINAL
READ,ice,{'cream': ''},{},,e5b16835-264e-471e-82cc-0ed9d9a1a419,show me all ice cream,READ,ice_cream,{},{},0,ORIGINAL
ADD,student,{'name': 'sergio'},{},,e51ac9ff-62b7-42d5-a35d-2ed774d0a42a,add student with name=sergio,ADD,student,{'name': 'Sergio'},{},1,ORIGINAL
READ,sergii,{'name': 'sergii'},{},,c0d37985-011c-4acf-b642-b76ac0c7d851,show me student where name=sergii,READ,student,{},{'name': 'sergii'},1,ORIGINAL
READ,student,{'name': 'sergio'},{},,c3aba2b5-860b-4b67-ab8d-5fb0077d9b8b,show me student where name=sergio,READ,student,{},{'name': 'Sergio'},1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,56c39290-e880-46d3-a39d-9a37a8c536ea,show me student where name=sergio; drop students,READ,student,{},{'name': 'Sergio'},1,ORIGINAL
READ,student,{'name': 'sergio; drop students'},{},,7851c60e-9739-4ef2-a566-6c288634ac23,show me student where name='sergio; drop students',READ,student,{},{'name': 'Sergio'},1,ORIGINAL
ADD,student,{'name': 'injection;drop students'},{},,4bcd0b7b-c6cd-4ac8-9be5-4177dd406caf,add students where name=injection;drop students,ADD,student,{'name': 'Injection'},{},1,ORIGINAL
ADD,student,{'name': 'injection;drop students'},{},,83fc5b0e-25e6-4912-a734-7a16d3284bf6,add students where name='injection;drop students',ADD,student,{'name': 'Injection;DROP students'},{},1,ORIGINAL
DELETE,student,{'name': 'injection'},{},,f636165e-a518-4da2-8e9e-4e9a36b69bf6,delete student name=injection,DELETE,student,{},{'name': 'Injection'},1,ORIGINAL
DELETE,student,{'name': 'injection;drop students;'},{},,a2e61171-e085-450d-866c-f5ff48b53857,delete student name='injection;drop students;',DELETE,student,{},{'name': 'Injection'},1,ORIGINAL
DELETE,student,{'name': 'injection;drop students'},{},,48c0e426-55d6-4e51-b852-da245155d42e,delete student name='injection;drop students',DELETE,student,{},{'name': 'Injection;DROP students'},1,ORIGINAL
DELETE,student,{'name': '--injection;drop students'},{},,0649ba53-edaf-44b9-8b02-67d72fed1d02,delete student name='--injection;drop students',DELETE,student,{},{'name': '--Injection;DROP students'},1,ORIGINAL
UPDATE,article,{'author': 'darcio'},{'id': '9'},,f42117fd-f500-438d-ac75-a0c159e8ba31,"update the article with id=9, setting the author=darcio",UPDATE,article,{'author': 'Darcio'},{'id': '9'},2,ORIGINAL
UPDATE,article,{'year': 'darcio'},{'id': '9'},,97bf053a-4332-462b-abc7-431ec99fb4da,"update the article with id=9, setting the year=darcio",UPDATE,article,{'year': 'Darcio'},{'id': '9'},2,ORIGINAL
UPDATE,article,{'year': '2023'},{'id': '9'},,14475922-27a7-4685-9f0e-72743f917eb1,"update the article with id=9, setting the year=2023",UPDATE,article,{'year': '2023'},{'id': '9'},2,ORIGINAL
